TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633161139, 10.809982, 7.429351, -7.8508744, 0.15567628, 1.2491901, 0.30786142, -0.45806372, -1.1206582
1565633161148, 10.726937, 7.1467385, -7.999366, -0.038320314, 1.3947619, 0.38029942, -0.5571333, -1.220793
1565633161148, 10.500769, 6.557564, -8.200547, -0.12454102, 1.5179806, 0.45167214, -0.6540724, -1.293231
1565633161163, 10.043363, 5.592371, -8.3322735, -0.40954837, 1.6226269, 0.49215218, -0.77125144, -1.3401027
1565633161163, 9.768387, 4.8044095, -8.466394, -0.81191164, 1.6971686, 0.51452273, -0.87138635, -1.3624732
1565633161168, 9.659819, 4.0859036, -8.674761, -1.1687696, 1.7525805, 0.5209143, -0.9715212, -1.3624732
1565633161169, 9.590697, 3.3458424, -8.847202, -1.585503, 1.7848092, 0.5230448, -1.0737866, -1.3262542
1565633161181, 9.672033, 2.7782228, -9.0891, -1.7938697, 1.8272945, 0.49747851, -1.1877699, -1.2964269
1565633161182, 9.86226, 2.311194, -9.3309965, -2.203418, 1.8583012, 0.45380265, -1.2953615, -1.252751
1565633161191, 9.9092, 1.7818946, -9.491463, -2.2201831, 1.8983554, 0.42077947, -1.4189322, -1.1888351
1565633161192, 10.07256, 1.5519727, -9.699829, -2.2273684, 1.9153736, 0.36964676, -1.5094798, -1.1195929
1565633161202, 10.167803, 1.4106666, -9.833951, -2.1650977, 1.9511842, 0.32810146, -1.6042882, -1.0610034
1565633161202, 10.195504, 1.343606, -9.908196, -1.9926564, 1.9887118, 0.27483824, -1.6948358, -1.0034791
1565633161212, 10.183924, 1.3579761, -9.901011, -1.9591261, 2.0048249, 0.22264028, -1.7598169, -0.93423694
1565633161212, 10.21872, 1.331631, -9.944121, -1.9399658, 2.0250869, 0.16618125, -1.8184065, -0.87564737
1565633161219, 10.194575, 1.463357, -9.922566, -1.8250049, 2.0211112, 0.11611383, -1.8397117, -0.82877576
1565633161219, 10.124827, 1.6765138, -9.860296, -1.5735279, 1.9981377, 0.07456851, -1.8322549, -0.793622
1565633161229, 9.968797, 1.6789087, -9.735755, -1.331631, 1.9542657, 0.03834952, -1.8077538, -0.7414241
1565633161230, 9.675757, 1.9567311, -9.426797, -0.9627979, 1.8851959, 0.002130529, -1.7470337, -0.70840085
1565633161240, 9.460684, 2.2393434, -9.16574, -0.69216067, 1.8083326, -0.024501082, -1.6703347, -0.6924219
1565633161240, 9.3433275, 2.3303542, -9.041199, -0.3520679, 1.7250937, -0.043675844, -1.587244, -0.6743124
1565633161252, 9.079866, 2.4189699, -8.751402, -0.07424561, 1.6264317, -0.053263225, -1.4839134, -0.66365975
1565633161253, 8.849271, 2.6536818, -8.440049, 0.1820215, 1.5283275, -0.053263225, -1.3720607, -0.6711166
1565633161263, 8.689913, 2.7973828, -8.2197075, 0.3544629, 1.4357145, -0.03834952, -1.2559468, -0.6945524
1565633161264, 8.4951, 2.8931837, -7.9730206, 0.4766089, 1.3431042, -0.027696876, -1.1387677, -0.71159667
1565633161273, 8.400605, 2.9410841, -7.8365045, 0.71371585, 1.2721622, 0.0031957934, -1.0375676, -0.73609775
1565633161274, 8.231366, 2.912344, -7.6496925, 0.86939216, 1.2042671, 0.02130529, -0.92464954, -0.77125144
1565633161283, 8.088234, 2.8644435, -7.5179667, 0.8334668, 1.1337566, 0.05006743, -0.8245147, -0.7765778
1565633161284, 8.086447, 2.6608667, -7.6017923, 0.7232959, 1.0838829, 0.07989483, -0.7350325, -0.79255676
1565633161293, 7.920967, 2.5339308, -7.4676714, 0.7448511, 1.0612777, 0.10333065, -0.67324716, -0.813862
1565633161294, 7.8501577, 2.4812403, -7.424561, 0.58677983, 1.027638, 0.11504856, -0.608266, -0.8202536
1565633161304, 7.775967, 2.3519094, -7.398216, 0.44786867, 0.99984366, 0.13954964, -0.5496765, -0.82344943
1565633161304, 7.6659436, 2.2585034, -7.31918, 0.30895755, 0.98095703, 0.14807177, -0.47617322, -0.8447547
1565633161314, 7.4860396, 1.9998415, -7.213799, 0.050295413, 0.9702232, 0.1587244, -0.43782368, -0.8511463
1565633161314, 7.3492208, 1.8010547, -7.1227884, -0.1820215, 0.95296943, 0.13741912, -0.40373522, -0.8522116
1565633161324, 7.1177115, 1.575923, -6.9168167, -0.57959473, 0.9222939, 0.12037488, -0.36751625, -0.83729786
1565633161324, 7.10281, 1.5280225, -6.8808913, -0.8765772, 0.88907725, 0.09267801, -0.330232, -0.8202536
1565633161334, 7.3330083, 1.6836988, -7.077283, -0.92208254, 0.86950773, 0.06711166, -0.28975195, -0.81705785
1565633161334, 7.3464127, 1.6693287, -7.055728, -1.1831397, 0.84389925, 0.046871636, -0.24074976, -0.80747044
1565633161344, 7.426735, 1.5376027, -7.1467385, -1.3100758, 0.82722014, 0.0063915867, -0.18429075, -0.8064052
1565633161345, 7.333532, 1.4346168, -7.031778, -1.5088624, 0.8198475, -0.034088463, -0.12463594, -0.809601
1565633161354, 7.318339, 1.3076807, -6.9862723, -1.7435743, 0.8089854, -0.07350325, -0.046871636, -0.8042747
1565633161355, 7.448572, 1.2669654, -7.079678, -1.9375709, 0.80267936, -0.13422333, 0.056459017, -0.78936094
1565633161364, 7.415875, 1.1304493, -7.060518, -1.9663111, 0.81414294, -0.19920446, 0.14168017, -0.7765778
1565633161365, 7.4548874, 0.9508228, -7.096443, -2.076482, 0.8349723, -0.25566345, 0.23435818, -0.7595336
1565633161375, 7.562925, 0.9364527, -7.213799, -2.069297, 0.878736, -0.314253, 0.3355583, -0.7488809
1565633161375, 7.5635896, 0.73527104, -7.2425394, -2.0525317, 0.90030223, -0.36218992, 0.41225734, -0.7137272
1565633161384, 7.6520877, 0.63707525, -7.340735, -2.064507, 0.950057, -0.42290998, 0.50600064, -0.68389976
1565633161385, 7.6526017, 0.5125342, -7.31918, -2.1746778, 0.98630023, -0.46019423, 0.5784386, -0.6530071
