TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633200814, 11.02646, 5.9133034, -3.3338673, 8.689131, 1.6501565, -1.2740563, -0.9683254, -0.40266997
1565633200823, 11.061485, 6.119275, -3.4536183, 8.5430355, 1.7033539, -1.3049489, -1.0120013, -0.41758367
1565633200824, 11.704802, 6.758745, -4.0499783, 8.655601, 1.8261222, -1.3379722, -1.1430287, -0.4878911
1565633200834, 12.149522, 7.5251517, -4.064348, 8.629255, 1.8867869, -1.28897, -1.2602079, -0.5571333
1565633200834, 12.371566, 7.4054008, -3.5206788, 9.263936, 1.9885685, -1.2389026, -1.4242586, -0.62531024
1565633200844, 12.23155, 6.947952, -3.0991554, 9.577683, 2.1141832, -1.2048141, -1.6010925, -0.6743124
1565633200844, 12.310593, 6.878496, -3.300337, 9.6615095, 2.2548215, -1.1515509, -1.8024274, -0.7137272
1565633200854, 12.366375, 7.060518, -3.67875, 9.462723, 2.3764007, -1.1100056, -1.9664782, -0.74035877
1565633200854, 12.149649, 6.928792, -3.8128712, 9.223221, 2.5008874, -1.087635, -2.1177456, -0.76592517
1565633200864, 11.671577, 6.6773148, -3.7529957, 8.806487, 2.5733907, -1.0908308, -2.198706, -0.773382
1565633200864, 10.869541, 6.1695704, -3.4991236, 8.236472, 2.5426638, -1.099353, -2.1731396, -0.7307714
1565633200875, 10.451862, 5.271438, -3.2093263, 8.435259, 2.3861356, -1.1206582, -2.0069582, -0.6402239
1565633200875, 9.2754755, 4.967271, -3.427273, 7.0437527, 2.2349248, -1.144094, -1.8407769, -0.5454154
1565633200884, 10.925038, 5.225933, -3.535049, 8.919053, 2.053919, -1.1622036, -1.6245283, -0.47830373
1565633200885, 9.852622, 5.609136, -3.896697, 7.101233, 1.9076847, -1.1856394, -1.4327807, -0.4250405
1565633200894, 11.586439, 6.1791506, -3.896697, 8.993299, 1.7173563, -1.164334, -1.2037488, -0.38029942
1565633200895, 11.001928, 6.478528, -3.9517825, 7.965835, 1.5698749, -1.144094, -1.0173275, -0.3472762
1565633200904, 12.113741, 6.952742, -3.9901028, 9.081915, 1.4478997, -1.0823087, -0.90014845, -0.3387541
1565633200905, 12.647522, 7.2760696, -4.030818, 9.527389, 1.367878, -1.0056096, -0.8490158, -0.37284255
1565633200917, 12.471752, 7.577842, -4.009263, 9.057964, 1.3345455, -0.9044095, -0.8905611, -0.41225734
1565633200918, 13.509529, 7.726333, -3.8751419, 10.38241, 1.3106719, -0.80533993, -0.9353022, -0.44101948
1565633200925, 12.046919, 7.781419, -3.923042, 8.3179035, 1.3819108, -0.7392935, -1.063134, -0.4825648
1565633200926, 12.993395, 7.7790236, -3.8631666, 9.663904, 1.4571521, -0.67218184, -1.1813782, -0.5251754
1565633200935, 11.393164, 7.6425076, -3.9805226, 7.453301, 1.5945017, -0.63702816, -1.3518206, -0.55606806
1565633200935, 11.849664, 7.6137676, -3.8320315, 8.231683, 1.7405112, -0.588026, -1.5350461, -0.572047
1565633200944, 10.912768, 7.206614, -3.8248463, 7.247329, 1.948665, -0.58269966, -1.7651432, -0.58483016
1565633200945, 10.310049, 6.945557, -3.7601807, 6.6270194, 2.2169144, -0.5539375, -2.0644825, -0.588026
1565633200954, 11.186347, 7.4509063, -3.7410207, 7.4580913, 2.5577607, -0.54435015, -2.4234767, -0.6103965
1565633200955, 10.609739, 7.829319, -4.009263, 5.9324636, 2.9079616, -0.5187838, -2.783536, -0.6625945
1565633200965, 10.696796, 7.1539235, -3.7098854, 7.0341725, 3.16759, -0.49641323, -3.06157, -0.64341974
1565633200966, 9.037642, 6.5360084, -3.5829494, 5.110972, 3.4728444, -0.50813115, -3.3832798, -0.5965481
1565633200975, 8.924516, 6.353987, -3.6931202, 5.0630717, 3.6738985, -0.5368933, -3.593137, -0.54648066
1565633200976, 8.866571, 6.4976883, -3.786526, 4.6966333, 3.741287, -0.58696073, -3.661314, -0.49747851
1565633200985, 8.507418, 6.5719337, -3.8296363, 3.8104763, 3.6390765, -0.6625945, -3.552657, -0.42717105
1565633200986, 8.584039, 6.967112, -3.894302, 3.159031, 3.4211237, -0.75633776, -3.3161683, -0.36751625
1565633200995, 8.946897, 7.577842, -3.9278321, 2.682422, 3.1256096, -0.85753787, -2.9870014, -0.33449304
1565633200996, 9.474294, 8.152647, -4.145779, 2.4716604, 2.789172, -0.9619338, -2.5992453, -0.31318775
1565633201006, 9.890823, 8.665181, -4.2343946, 2.193838, 2.4410956, -1.0727214, -2.1688783, -0.32277513
1565633201006, 10.341321, 9.074729, -4.390071, 2.3064039, 2.151148, -1.164334, -1.7789917, -0.3270362
1565633201016, 10.546249, 9.249566, -4.4451566, 2.430945, 1.938284, -1.2325109, -1.4530207, -0.35579833
1565633201016, 10.647762, 9.283096, -4.287085, 2.9698243, 1.806541, -1.2836437, -1.2197278, -0.35792887
1565633201026, 10.814732, 9.407638, -4.24637, 3.2284865, 1.7144341, -1.3092101, -1.0375676, -0.38562572
1565633201027, 10.908126, 9.357342, -4.430786, 3.4344583, 1.6570126, -1.3166668, -0.92784536, -0.3888215
1565633201036, 11.0064745, 9.175321, -4.6918435, 3.8655617, 1.6364254, -1.3017532, -0.9076053, -0.39947417
1565633201039, 10.95899, 8.971744, -4.734954, 4.145779, 1.6448542, -1.2687299, -0.96086854, -0.41545314
1565633201046, 10.896206, 8.784932, -4.5002418, 4.615203, 1.6781394, -1.216532, -1.0791129, -0.41438788
1565633201047, 10.847868, 8.595725, -4.550537, 4.8044095, 1.7444638, -1.1451592, -1.2548815, -0.39627838
1565633201056, 10.791833, 8.48316, -4.5649076, 4.864285, 1.8423313, -1.0823087, -1.4413028, -0.38136467
1565633201057, 10.794103, 8.490345, -4.6199927, 4.8044095, 1.9307227, -1.0056096, -1.6021577, -0.386691
1565633201066, 10.875691, 8.619676, -4.687053, 4.6918435, 2.024446, -0.95234644, -1.7459685, -0.37816888
1565633201069, 11.31421, 8.816068, -4.7086086, 5.3025737, 2.0761335, -0.8863, -1.8365159, -0.3898868
1565633201076, 10.699113, 8.710687, -4.7876444, 3.9589674, 2.1038911, -0.8447547, -1.8876486, -0.386691
1565633201077, 10.82865, 8.784932, -4.7325587, 4.2056546, 2.077433, -0.7755125, -1.8887138, -0.3834952
1565633201086, 10.947997, 8.840017, -4.6990285, 4.430786, 2.0169044, -0.76912093, -1.8237327, -0.38775626
1565633201086, 10.5916605, 8.976534, -4.8259645, 2.8836036, 1.9168737, -0.73609775, -1.7278589, -0.3834952
1565633201095, 11.070699, 9.148975, -4.6846585, 4.112249, 1.7794728, -0.7318367, -1.5744609, -0.3898868
1565633201096, 10.853764, 9.469908, -4.9624805, 1.8705103, 1.6939721, -0.7637946, -1.4562165, -0.406931
1565633201103, 11.369634, 9.735755, -4.8571, 3.300337, 1.5684992, -0.79255676, -1.284709, -0.4261058
1565633201104, 11.158422, 9.8938265, -4.9457154, 1.4705421, 1.4632751, -0.8447547, -1.107875, -0.44741106
1565633201114, 11.237607, 9.956097, -4.8427296, 1.9255958, 1.3623633, -0.87777793, -0.9331717, -0.46339005
1565633201114, 11.276454, 9.951306, -4.981641, 1.8202149, 1.3084297, -0.9353022, -0.773382, -0.4889564
1565633201124, 11.279118, 9.982442, -5.120552, 1.1615845, 1.281591, -0.9619338, -0.6668556, -0.5219796
1565633201125, 11.225256, 9.7812605, -4.854705, 2.6009912, 1.2712587, -1.0077401, -0.5795039, -0.51452273
1565633201134, 10.737764, 9.441168, -5.0439115, 0.85023195, 1.2849766, -1.0407634, -0.5613944, -0.5028048
1565633201134, 10.759481, 9.239985, -4.864285, 2.5938063, 1.2756528, -1.0599382, -0.535828, -0.46552056
1565633201144, 10.262221, 8.952583, -4.91937, 0.98195803, 1.3117113, -1.0950918, -0.58056915, -0.4293016
1565633201145, 10.285703, 8.837623, -4.773274, 2.215393, 1.3266276, -1.1068097, -0.6221144, -0.38456047
1565633201154, 10.093934, 8.751402, -4.6918435, 1.8130299, 1.3540119, -1.1302456, -0.664725, -0.33768883
1565633201155, 10.0265665, 8.732242, -4.646338, 1.6405884, 1.3614187, -1.1217234, -0.71798825, -0.28229508
1565633201164, 10.269623, 8.866363, -4.524192, 2.5267458, 1.3756, -1.1206582, -0.7595336, -0.24394555
1565633201165, 10.365387, 9.115445, -4.512217, 1.9974464, 1.3731403, -1.1142666, -0.77125144, -0.221575
1565633201174, 10.611508, 9.438772, -4.416416, 2.0022364, 1.3705823, -1.1025487, -0.78723043, -0.20772657
1565633201175, 10.911996, 9.659114, -4.5816727, 2.186653, 1.3608936, -1.0865698, -0.7914915, -0.21198763
1565633201184, 11.043261, 9.81, -4.4738965, 2.3878345, 1.3401971, -1.0599382, -0.78936094, -0.22264028
1565633201185, 11.119111, 9.843531, -4.485872, 2.572251, 1.2984682, -1.0173275, -0.773382, -0.23009712
1565633201195, 11.045296, 9.74294, -4.3469605, 2.8596535, 1.2507557, -0.96939063, -0.753142, -0.2396845
1565633201195, 11.082563, 9.740545, -4.3469605, 3.0081446, 1.1769528, -0.9054748, -0.7137272, -0.23648871
1565633201205, 10.996009, 9.690249, -4.2751102, 2.955454, 1.1052605, -0.8479505, -0.66365975, -0.24927188
1565633201206, 10.974332, 9.733359, -4.272715, 2.7279274, 1.0375595, -0.79255676, -0.62317973, -0.24501082
1565633201215, 10.938199, 9.671089, -4.3421707, 2.694397, 1.0025406, -0.7584683, -0.6018744, -0.25992453
1565633201216, 10.900941, 9.766891, -4.1936793, 2.4189699, 0.9785537, -0.7222493, -0.60080916, -0.27377295
1565633201225, 10.883957, 9.68067, -4.3493557, 2.4141798, 0.97927934, -0.68816084, -0.6402239, -0.27483824
1565633201226, 10.88156, 9.735755, -4.267925, 2.3255641, 1.0135968, -0.664725, -0.7073356, -0.29188246
1565633201236, 10.6907015, 9.524993, -4.3182206, 2.2177882, 1.0229968, -0.63383234, -0.7488809, -0.28975195
1565633201236, 10.350994, 9.316627, -4.0427933, 1.9998415, 1.0477638, -0.60507023, -0.80747044, -0.28229508
1565633201245, 10.34116, 9.256751, -4.0427933, 2.215393, 1.0825629, -0.5752428, -0.8788432, -0.26205507
1565633201246, 10.397509, 9.350157, -4.0667434, 2.0357666, 1.1034346, -0.5422196, -0.92784536, -0.25033715
1565633201256, 10.346466, 9.366921, -4.028423, 1.7555494, 1.0956539, -0.51984906, -0.9353022, -0.23542345
1565633201256, 10.569292, 9.666299, -4.028423, 1.4298267, 1.0727535, -0.5049353, -0.9214538, -0.21624869
1565633201265, 10.306637, 9.445957, -3.9924977, 1.0298585, 1.0237596, -0.49534798, -0.87351686, -0.19920446
1565633201266, 10.401374, 9.522598, -4.038003, 1.096919, 0.98752946, -0.49002165, -0.83516735, -0.19387813
1565633201276, 10.517389, 9.6758795, -4.0356083, 0.84065187, 0.9598624, -0.49002165, -0.8042747, -0.18535602
1565633201276, 10.53993, 9.704619, -4.0859036, 0.46463382, 0.93599653, -0.5070659, -0.76485986, -0.18429075
1565633201286, 10.3614, 9.558523, -3.9972878, 0.122146, 0.91403294, -0.5400891, -0.716923, -0.17257284
1565633201286, 10.301272, 9.505833, -3.9661524, -0.1580713, 0.89361465, -0.58909124, -0.64768076, -0.17896444
1565633201296, 10.477271, 9.68067, -3.9829175, -0.4406836, 0.88475835, -0.63915867, -0.5784386, -0.19920446
1565633201296, 10.682737, 9.917776, -3.9374123, -0.50534916, 0.8825239, -0.680704, -0.5123922, -0.23009712
1565633201306, 10.748859, 9.958491, -4.030818, -0.34488282, 0.89865774, -0.7254451, -0.45806372, -0.26738137
1565633201306, 10.819238, 10.035132, -4.0427933, -0.08861572, 0.9007616, -0.72651035, -0.4314321, -0.3121225
1565633201316, 10.767906, 9.960887, -4.0882983, 0.119750984, 0.91169906, -0.7233146, -0.4250405, -0.3568636
1565633201317, 10.740887, 9.891431, -4.169729, 0.37362307, 0.9207324, -0.721184, -0.42397526, -0.38456047
1565633201326, 10.6615305, 9.81, -4.150569, 0.4526587, 0.94610053, -0.70840085, -0.45912898, -0.42717105
1565633201327, 10.364892, 9.496253, -4.1218286, 0.5125342, 0.9616323, -0.69029135, -0.49321744, -0.4527374
1565633201336, 10.083632, 9.16095, -4.145779, 0.7544312, 0.96655124, -0.6498113, -0.5496765, -0.45806372
1565633201337, 9.800527, 8.871153, -4.030818, 1.0514137, 0.95499283, -0.60080916, -0.59867865, -0.43888897
1565633201347, 9.477036, 8.547825, -3.9493873, 1.0729688, 0.97577757, -0.5539375, -0.67963874, -0.4282363
1565633201347, 9.237654, 8.346643, -3.8679566, 0.84065187, 0.96871674, -0.5219796, -0.71159667, -0.39947417
1565633201356, 9.009835, 8.138277, -3.8535867, 0.30895755, 0.9504679, -0.5123922, -0.70840085, -0.37284255
1565633201357, 8.827379, 7.9394903, -3.8583767, 0.0071850587, 0.90748155, -0.49960902, -0.6828345, -0.32810146
1565633201366, 8.976892, 8.1071415, -3.8535867, -0.09340577, 0.862907, -0.49321744, -0.6498113, -0.28122982
1565633201368, 9.110656, 8.265213, -3.8248463, -0.24668702, 0.8409209, -0.50387007, -0.62104917, -0.25992453
1565633201377, 9.164734, 8.303533, -3.8679566, -0.28740236, 0.82669806, -0.51771855, -0.60080916, -0.23329292
1565633201378, 9.444088, 8.6077, -3.8535867, -0.4981641, 0.7905303, -0.5209143, -0.551807, -0.221575
1565633201387, 9.548418, 8.741821, -3.803291, -0.5364844, 0.7713015, -0.53263223, -0.51984906, -0.20240025
1565633201388, 9.629611, 8.847202, -3.7386258, -0.69216067, 0.75254583, -0.5336975, -0.49428272, -0.19281286
1565633201397, 9.846439, 9.079519, -3.7314405, -0.76880133, 0.7471408, -0.5486112, -0.46552056, -0.20133498
1565633201398, 9.882737, 9.096285, -3.7506008, -0.9268726, 0.7310066, -0.5656554, -0.42290998, -0.18855181
1565633201407, 10.031802, 9.208851, -3.8080812, -1.1543995, 0.7345985, -0.60080916, -0.38242993, -0.18002969
1565633201408, 9.919217, 9.0891, -3.7338357, -1.3555812, 0.7465452, -0.5954828, -0.40586576, -0.1949434
1565633201418, 10.488751, 9.881851, -3.415298, -0.83586186, 0.7793522, -0.5997439, -0.43675843, -0.23861924
1565633201418, 10.754311, 9.975257, -3.906277, -0.9436377, 0.792077, -0.61678815, -0.4133226, -0.2759035
1565633201427, 10.252853, 9.285491, -4.1793094, -1.1975098, 0.7842669, -0.6530071, -0.36432046, -0.23648871
1565633201428, 9.554408, 8.598121, -3.891907, -1.4873072, 0.74726236, -0.6466155, -0.31851408, -0.19707392
1565633201437, 9.65597, 8.909473, -3.5829494, -1.0106983, 0.7490483, -0.628506, -0.35899413, -0.19281286
1565633201438, 10.028459, 9.364527, -3.551814, -0.51013917, 0.7689446, -0.60720074, -0.4165184, -0.221575
1565633201448, 10.061915, 9.366921, -3.6380348, -0.51732427, 0.78526753, -0.58483016, -0.46871635, -0.23435818
1565633201448, 9.929095, 9.2256155, -3.6116896, -0.6562354, 0.7861262, -0.5550028, -0.50600064, -0.23222765
1565633201458, 9.953643, 9.266331, -3.551814, -0.7711963, 0.7744092, -0.531567, -0.5070659, -0.24501082
1565633201459, 10.130174, 9.479487, -3.4344583, -0.98195803, 0.7724636, -0.5113269, -0.5113269, -0.27164245
1565633201468, 10.259228, 9.627979, -3.4057178, -0.977168, 0.77698755, -0.48469532, -0.52837116, -0.29933932
1565633201469, 10.298571, 9.663904, -3.432063, -0.9436377, 0.7814904, -0.45060685, -0.5581986, -0.30999196
1565633201478, 10.296741, 9.64714, -3.4608033, -0.98914313, 0.80696577, -0.42077947, -0.6018744, -0.33449304
