TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633655519, 9.290554, 5.5061502, -7.2736745, 1.7579445, 4.091458, 1.0972224, -3.7113814, 1.3273195
1565633655529, 9.342645, 5.5516553, -7.3838453, 1.3939015, 4.1630225, 1.123854, -3.7721014, 1.3560816
1565633655529, 9.391949, 5.592371, -7.4748564, 1.0298585, 4.197409, 1.1334413, -3.794472, 1.3912354
1565633655539, 9.476386, 5.6642213, -7.585027, -0.43110353, 4.246361, 1.1313108, -3.8370826, 1.4242586
1565633655539, 9.493316, 5.709727, -7.5179667, 1.0011182, 4.2359347, 1.1227888, -3.8115163, 1.4679344
1565633655548, 9.591845, 5.6761966, -7.671248, -0.96758795, 4.2188053, 1.0801781, -3.7923415, 1.4998924
1565633655549, 9.515823, 5.7648125, -7.556287, -0.46942386, 4.1805882, 1.0428939, -3.7390783, 1.5520903
1565633655559, 9.571491, 5.6714063, -7.664063, -0.8430469, 4.080799, 0.96406436, -3.6346824, 1.5851135
1565633655559, 9.808594, 5.724097, -7.7383084, -1.8872755, 3.9887738, 0.92784536, -3.5228295, 1.6245283
1565633655569, 9.70623, 5.716912, -7.800579, -0.82388675, 3.8768525, 0.85540736, -3.3949978, 1.6650083
1565633655569, 10.175547, 5.8677983, -7.95865, -2.4022048, 3.786482, 0.78936094, -3.2937977, 1.6927053
1565633655579, 9.920716, 6.05461, -7.817344, -0.80712163, 3.6531394, 0.7275756, -3.1510522, 1.6990968
1565633655580, 10.306658, 6.236631, -7.846084, -2.4022048, 3.5498571, 0.660464, -3.037069, 1.7150757
1565633655589, 10.210052, 6.5336137, -7.7478886, -1.2358302, 3.4010031, 0.6199839, -2.8751488, 1.707619
1565633655590, 10.489226, 6.7228203, -7.807764, -1.9663111, 3.2141035, 0.5422196, -2.6812706, 1.6873789
1565633655599, 10.91775, 7.3072047, -7.9466753, -1.6286134, 3.0311897, 0.50173956, -2.4884577, 1.6564863
1565633655599, 11.209908, 7.6185575, -8.0999565, -1.4178516, 2.8182263, 0.43249738, -2.2977755, 1.5733956
1565633655609, 11.940856, 8.095166, -8.363408, -2.6656568, 2.6627388, 0.39627838, -2.167813, 1.4945661
1565633655610, 11.659241, 8.301138, -8.186177, -0.12454102, 2.4770834, 0.34940675, -2.001632, 1.4168017
1565633655619, 11.953434, 8.0305, -8.3179035, -3.0344899, 2.3424685, 0.30786142, -1.8865833, 1.3539511
1565633655620, 11.143119, 7.8532696, -7.903565, 0.17004639, 2.1907096, 0.29933932, -1.7331853, 1.3060142
1565633655630, 11.378088, 7.6185575, -8.087981, -2.4501052, 2.064812, 0.24181503, -1.6160061, 1.2623384
1565633655630, 11.058567, 7.577842, -8.025711, -0.67539555, 1.9303288, 0.24074976, -1.4871092, 1.2069446
1565633655639, 10.972151, 7.422166, -7.92991, -1.5543678, 1.8023422, 0.21624869, -1.361408, 1.1611383
1565633655640, 10.961726, 7.391031, -7.9730206, -1.4010864, 1.6957688, 0.1949434, -1.2442288, 1.135572
1565633655650, 10.847797, 7.3575, -7.8987746, -1.0729688, 1.5787727, 0.16724652, -1.1227888, 1.0972224
1565633655651, 11.344732, 7.553892, -8.198153, -2.1052222, 1.4695916, 0.14807177, -1.0258497, 1.0418286
1565633655660, 11.063755, 7.4964113, -8.095166, -0.82388675, 1.3532571, 0.10865697, -0.9108011, 0.99495703
1565633655661, 11.447789, 7.443721, -8.3322735, -2.4932153, 1.2567999, 0.07989483, -0.8223842, 0.9470201
1565633655670, 11.084993, 7.3766603, -8.224498, -0.9053174, 1.1382942, 0.05219796, -0.6892261, 0.9044095
1565633655671, 11.207487, 7.340735, -8.200547, -2.1148024, 1.0732961, 0.025566347, -0.6348976, 0.86499476
1565633655680, 11.035992, 7.443721, -8.061636, -1.1807446, 1.0022129, 0.014913702, -0.58909124, 0.81066626
1565633655681, 10.931304, 7.3886356, -7.975415, -1.1376343, 0.93869084, -0.004261058, -0.5411543, 0.7669904
1565633655690, 11.130689, 7.407796, -8.143066, -1.6453785, 0.8780035, 0.0, -0.5230448, 0.7052051
1565633655691, 11.022002, 7.4125857, -8.147857, -0.3879932, 0.81558156, 0.002130529, -0.4857606, 0.65513766
1565633655700, 11.074509, 7.4772515, -8.126302, -0.83586186, 0.7592287, 0.025566347, -0.47297743, 0.5933523
1565633655701, 11.120277, 7.414981, -8.255632, -0.7232959, 0.71851987, 0.033023197, -0.46658584, 0.5454154
1565633655711, 11.008275, 7.2688847, -8.236472, -0.7113208, 0.7054504, 0.05006743, -0.4878911, 0.5070659
1565633655711, 10.744817, 6.9934573, -8.121511, -0.76401126, 0.69164795, 0.05965481, -0.5070659, 0.46658584
1565633655721, 10.654975, 6.7731156, -8.186177, -0.79993653, 0.6877023, 0.07243799, -0.52624065, 0.43675843
1565633655721, 10.436862, 6.478528, -8.135881, -0.87418216, 0.7031585, 0.080960095, -0.551807, 0.4282363
1565633655731, 10.349587, 6.3899126, -8.068821, -1.0849439, 0.6830638, 0.07563378, -0.5368933, 0.41545314
1565633655731, 10.225272, 6.1552005, -8.028106, -1.4897022, 0.6557159, 0.07350325, -0.515588, 0.39840892
1565633655740, 10.481622, 6.351592, -8.162227, -1.7028589, 0.6486218, 0.05006743, -0.5230448, 0.38029942
1565633655741, 10.744554, 6.569539, -8.329878, -1.7028589, 0.63148355, 0.022370555, -0.52624065, 0.34834146
1565633655751, 10.793464, 6.480923, -8.432864, -1.839375, 0.61196357, -0.008522116, -0.5294364, 0.30679616
1565633655752, 10.607757, 6.330037, -8.289163, -1.9351759, 0.582762, -0.04580637, -0.49854377, 0.29827404
1565633655761, 10.373817, 6.119275, -8.171807, -1.84177, 0.5602309, -0.060720075, -0.4825648, 0.27803403
1565633655762, 10.454153, 6.2510014, -8.186177, -1.7890797, 0.5577542, -0.084155895, -0.48682585, 0.25885928
1565633655771, 10.476098, 6.253396, -8.250843, -1.6022681, 0.5433705, -0.10439592, -0.4825648, 0.22690132
1565633655771, 10.336876, 6.0402393, -8.243657, -1.5519727, 0.535845, -0.11824436, -0.47723848, 0.2130529
1565633655781, 10.251473, 6.0043144, -8.193362, -1.3819263, 0.5173842, -0.13741912, -0.45912898, 0.1949434
1565633655781, 10.333382, 6.07856, -8.217313, -1.5184424, 0.4931818, -0.14487597, -0.43569317, 0.18002969
1565633655791, 10.453811, 6.1144853, -8.3322735, -1.5711329, 0.4620191, -0.1587244, -0.39947417, 0.16937704
1565633655792, 10.388592, 6.1528053, -8.236472, -1.4920973, 0.43138608, -0.1736381, -0.36112466, 0.15978967
1565633655801, 10.469561, 6.119275, -8.399334, -1.2717555, 0.41202742, -0.1917476, -0.34194988, 0.12676647
1565633655802, 10.384306, 6.090535, -8.334668, -1.1280543, 0.4034386, -0.18109496, -0.33981937, 0.12037488
1565633655811, 10.36354, 6.071375, -8.341853, -0.977168, 0.40634638, -0.16937704, -0.3536678, 0.10652645
1565633655812, 10.241832, 6.0043144, -8.262817, -0.7544312, 0.40639246, -0.1587244, -0.36325517, 0.08948222
1565633655822, 10.378942, 6.05461, -8.377779, -0.9364527, 0.41466713, -0.15446335, -0.37710363, 0.07669904
1565633655822, 10.477151, 6.095325, -8.464, -0.98914313, 0.41263154, -0.1470065, -0.38242993, 0.049002163
1565633655832, 10.485608, 6.05461, -8.499925, -1.0202783, 0.43094128, -0.14274544, -0.4048005, 0.03834952
1565633655832, 10.362355, 5.9252787, -8.4376545, -1.0370435, 0.42115283, -0.14807177, -0.39414784, 0.00958738
1565633655842, 10.315543, 5.8821683, -8.399334, -1.1232642, 0.39585003, -0.13848437, -0.37071204, 0.00958738
1565633655843, 10.260556, 5.848638, -8.349038, -1.1687696, 0.38031137, -0.13422333, -0.35579833, -0.0053263223
1565633655853, 10.323669, 5.9061184, -8.406519, -1.0130934, 0.36413196, -0.128897, -0.33981937, -0.022370555
1565633655854, 10.443736, 6.0378447, -8.466394, -0.96758795, 0.35505763, -0.1257012, -0.32810146, -0.051132694
1565633655863, 10.401317, 5.965994, -8.459209, -1.0178833, 0.35912845, -0.11824436, -0.3334278, -0.06178534
1565633655864, 10.35222, 5.886958, -8.452024, -1.0370435, 0.3485711, -0.10759171, -0.32490566, -0.066046394
